217,165
217,91
217,181
217,182
217,89
217,94
217,162
217,161
217,145
24,249
24,250
24,251
24,252
24,253
24,254
24,255
24,256
24,257
24,206
24,258
24,259
24,260
24,261
24,262
24,263
24,264
24,265
24,266
24,267
24,268
24,269
270,229
150,61
150,46
150,33
150,83
150,271
150,128
139,183
139,140
139,94
139,138
139,142
139,172
139,200
139,26
272,111
272,74
272,13
272,58
272,113
272,153
272,228
272,61
272,15
272,43
272,130
272,158
272,68
199,273
199,274
69,55
69,35
69,103
69,207
69,15
69,119
69,79
69,159
69,19
69,78
69,5
69,45
69,113
69,275
69,112
69,21
69,22
69,46
68,58
68,13
68,122
68,151
68,59
68,45
68,47
68,112
68,30
68,21
68,125
68,20
68,153
68,14
68,61
68,35
68,154
68,78
68,117
68,107
68,80
68,43
68,81
68,1
68,98
108,107
108,117
108,124
108,30
108,43
108,63
108,58
108,204
108,36
123,271
123,109
123,44
123,20
123,33
123,82
123,3
67,80
67,53
67,102
66,72
66,115
66,103
66,32
66,84
66,133
66,14
66,35
66,55
66,154
66,64
66,158
66,79
66,159
66,13
66,29
66,22
66,223
66,47
66,21
66,46
66,68
220,276
122,275
122,29
122,13
122,44
122,83
122,221
122,6
122,21
122,20
122,115
122,103
122,3
122,2
122,159
122,56
122,41
194,50
194,84
17,40
17,79
17,80
17,107
17,112
17,35
17,55
17,114
17,75
17,50
17,72
17,13
17,8
94,200
94,91
94,173
94,93
94,142
94,214
94,25
94,148
94,96
94,140
94,248
94,146
94,184
162,94
162,25
162,181
162,142
162,239
162,168
162,182
162,89
162,137
162,27
162,139
162,95
162,138
162,140
162,248
162,186
162,135
162,26
162,136
162,238
161,94
161,27
161,140
161,146
161,172
161,26
161,165
161,277
161,89
19,30
19,21
19,112
19,58
19,113
19,83
19,38
19,117
19,130
19,107
19,43
19,98
19,32
19,61
19,14
19,35
19,22
19,272
19,46
19,108
19,68
19,20
19,13
19,122
19,190
19,110
19,45
19,78
19,99
19,16
19,15
19,1
19,159
19,115
19,75
98,82
98,2
98,107
98,41
98,56
98,72
98,152
98,131
98,70
98,114
98,53
98,100
107,2
107,245
107,80
107,56
107,79
107,103
107,194
107,84
107,152
11,131
11,193
11,195
229,278
229,168
229,279
91,27
91,26
91,200
91,248
91,142
64,152
8,56
8,79
8,41
8,67
8,2
8,107
8,82
8,190
8,271
8,83
8,60
8,84
8,103
103,149
182,142
182,94
182,172
182,161
182,136
182,27
62,60
62,59
62,280
62,101
62,275
62,6
62,100
62,281
62,152
62,131
62,70
62,16
62,80
62,1
62,79
62,82
62,3
282,24
283,206
283,24
283,205
283,284
96,142
96,140
96,91
285,225
285,103
285,113
141,142
186,138
186,147
186,236
186,27
186,189
186,146
186,140
186,136
186,277
186,181
60,80
60,7
60,70
185,96
83,50
83,190
83,64
59,53
59,49
59,67
59,156
59,101
286,24
58,65
58,231
58,13
58,67
58,49
58,72
58,56
58,79
58,2
58,151
58,59
58,83
58,121
58,113
58,29
58,101
58,102
58,125
58,30
58,64
58,35
58,128
58,36
58,84
58,61
58,62
58,33
58,103
58,8
58,32
58,98
58,43
58,107
58,37
58,39
1,102
1,70
1,287
1,64
1,100
158,39
158,5
158,288
158,4
158,289
158,16
158,41
158,20
158,9
158,63
158,31
158,194
158,65
158,83
158,11
290,68
290,22
290,30
290,240
290,114
290,113
290,13
290,102
290,19
290,42
290,1
290,159
290,80
290,15
290,107
290,64
290,52
290,193
290,152
290,31
290,14
290,63
290,72
55,128
55,35
55,11
55,100
55,207
55,33
55,72
55,84
55,16
55,43
55,79
55,222
55,5
55,158
55,37
55,107
55,83
55,151
55,102
55,21
55,46
50,5
291,24
215,53
215,107
215,70
215,31
215,62
48,71
48,49
48,115
48,72
48,64
48,128
48,99
48,37
48,39
48,1
48,98
48,58
48,59
48,190
48,46
48,124
138,172
138,165
138,93
138,89
138,96
138,148
138,161
138,140
138,179
46,104
46,194
46,65
46,6
46,221
46,123
46,215
46,20
46,281
46,72
46,49
46,127
46,100
46,53
46,158
46,82
46,2
46,0
46,85
46,149
46,208
46,1
46,79
46,29
46,275
46,113
46,59
46,197
46,33
46,8
46,128
46,35
46,36
46,218
46,130
46,3
46,37
46,43
46,87
110,125
110,130
110,41
110,79
110,33
110,13
110,14
110,190
110,128
110,59
292,55
292,22
292,68
293,86
293,294
293,295
293,167
109,41
109,11
109,0
109,131
109,8
109,82
109,222
45,20
45,124
45,125
45,190
45,59
45,13
45,58
45,43
45,80
45,40
45,41
45,79
45,130
45,3
45,107
45,35
45,55
45,111
45,64
45,11
45,72
45,8
45,33
45,49
45,70
45,152
44,111
44,203
44,190
44,33
44,8
44,41
44,222
44,6
240,98
240,218
240,59
240,109
240,61
296,106
296,36
296,297
296,19
296,56
296,298
296,15
296,43
296,130
296,47
242,137
242,27
242,139
242,179
242,135
242,172
242,227
242,145
242,144
242,164
242,163
242,200
242,165
242,91
242,182
242,89
299,113
299,107
299,41
299,79
299,45
299,121
299,43
41,11
41,83
41,190
41,204
41,101
41,87
41,1
41,289
40,41
40,5
40,50
145,135
145,172
145,186
145,185
145,238
145,179
145,188
145,248
145,141
145,236
145,139
145,96
145,147
145,138
145,142
145,93
145,239
145,213
145,167
145,212
145,200
145,94
145,143
130,33
130,16
130,65
130,83
130,128
130,79
300,21
300,82
300,46
300,99
300,2
300,0
300,43
300,159
300,301
300,13
300,61
300,131
164,161
164,91
164,139
164,88
164,135
164,89
164,182
37,82
37,79
37,98
37,8
37,33
37,62
37,70
37,111
37,53
37,64
37,6
37,289
37,101
37,65
37,190
37,59
35,125
35,30
35,29
35,101
35,102
35,83
35,60
35,3
35,107
35,37
35,40
35,32
35,84
35,61
35,62
35,31
35,153
35,14
35,36
35,6
35,67
35,215
35,20
35,13
35,104
35,194
35,158
35,2
35,16
35,79
35,57
35,56
35,72
35,70
35,100
302,154
302,272
302,21
34,79
34,50
34,8
34,125
34,158
33,121
33,65
33,111
33,190
33,64
33,8
33,41
33,6
33,107
33,2
33,3
153,204
137,170
137,145
137,144
137,94
137,25
137,142
137,277
137,92
137,165
137,140
137,248
137,95
137,96
137,27
137,171
137,135
137,172
137,238
303,229
30,154
30,155
30,31
30,9
30,103
30,56
30,79
30,98
30,107
116,280
209,127
121,152
203,79
203,11
203,40
203,152
203,84
304,229
136,89
136,142
136,91
136,165
136,184
136,170
136,94
136,176
136,175
136,174
136,171
136,188
136,189
136,141
136,248
136,27
136,96
136,187
12,16
12,8
81,121
81,65
81,58
81,13
81,102
81,20
81,150
81,123
81,6
81,30
81,7
81,49
81,70
81,8
81,1
81,79
81,41
81,43
81,3
81,37
81,222
79,190
79,16
79,121
79,149
79,59
159,43
159,81
159,79
159,158
159,37
159,2
159,111
159,75
159,55
159,61
159,14
159,30
159,4
159,83
159,204
159,151
246,93
246,305
246,213
246,200
246,88
246,92
246,135
246,180
246,238
246,91
246,94
246,148
246,138
246,134
78,125
78,30
78,21
78,2
78,107
78,43
78,79
78,13
78,62
78,35
78,36
78,121
78,55
78,106
78,154
99,130
99,82
99,43
99,98
99,79
99,41
99,72
99,61
99,49
99,6
99,30
99,67
99,13
99,58
99,102
99,113
99,231
99,190
99,65
76,38
76,79
76,41
76,159
76,19
76,15
76,17
76,14
76,8
76,63
76,52
76,75
76,35
76,128
76,68
76,30
76,21
76,22
76,113
76,13
76,192
76,45
76,190
129,100
129,155
129,61
129,8
129,13
129,115
129,20
129,98
129,46
129,117
129,130
129,300
163,185
163,172
163,135
163,91
163,136
163,93
163,227
163,139
75,0
75,215
75,79
75,1
75,21
75,30
75,107
75,2
75,55
75,203
75,103
75,13
75,58
75,113
74,31
74,113
74,14
74,58
74,29
74,151
74,73
74,159
74,79
74,98
74,43
73,35
73,83
284,206
284,205
239,238
239,135
239,167
239,27
239,139
239,147
239,94
239,306
307,24
71,58
71,59
71,110
71,46
71,67
71,112
71,61
71,31
71,51
71,32
71,54
71,75
71,2
71,77
71,38
71,98
71,299
27,308
27,166
198,61
198,133
198,62
198,99
198,21
198,64
198,271
6,309
6,125
6,107
6,2
6,16
6,275
6,271
6,83
6,7
6,190
221,203
221,20
221,44
221,59
221,130
221,123
65,83
65,209
65,31
172,200
172,89
172,277
172,142
172,201
172,96
172,94
172,247
172,170
238,140
238,144
238,179
238,141
238,247
238,139
238,96
238,181
238,171
238,186
238,135
238,167
238,165
310,162
310,161
310,25
310,242
310,143
310,311
310,306
310,145
310,144
310,237
310,200
310,92
310,217
310,142
310,181
310,93
310,139
310,27
310,134
310,138
310,95
310,136
310,238
310,135
306,181
306,312
306,165
311,92
311,88
311,239
311,277
311,217
311,246
311,144
311,170
311,146
311,241
311,220
311,135
311,172
311,173
311,238
311,227
311,134
311,139
311,147
311,138
311,160
311,165
311,181
311,93
311,242
311,143
311,94
311,306
311,162
311,183
311,145
311,186
311,185
311,136
311,137
311,95
311,148
311,140
311,247
311,141
311,248
313,314
117,107
117,103
117,65
117,127
3,49
3,222
3,40
3,41
3,65
111,190
165,308
165,171
165,248
165,189
165,142
154,128
154,111
154,33
154,123
181,88
181,165
315,316
93,317
93,187
93,27
93,89
63,84
63,107
63,31
63,56
61,100
61,53
61,11
61,128
61,7
61,193
61,152
61,70
61,14
61,31
61,72
61,8
61,41
61,1
61,0
61,3
61,107
61,82
61,65
61,121
61,113
61,13
61,67
61,30
125,102
125,100
125,56
125,271
125,204
125,121
124,46
124,41
124,56
124,98
124,43
124,113
124,8
124,33
124,104
124,101
124,58
124,13
124,83
280,84
151,111
151,153
151,50
151,14
151,0
151,41
151,79
151,30
151,21
202,46
202,81
202,122
202,29
202,12
202,154
202,83
202,190
202,74
113,33
113,2
113,107
113,37
113,30
113,158
113,117
113,41
113,1
113,20
113,16
